Year,Date,DATE,DOY,count,wesa.ratio,pred.ratio,WESA,DUNL,log.WESA,log.DUNL,pred.wesa,pred.wesa_SE,pred.dunl,pred.dunl_SE
2014,2014-04-26,2014/4/26,116,90000,0.995670996,0.843620239,75926,14074,11.23752528,9.552168137,11.08706657,0.028582548,9.500851969,0.031993055
2014,2014-04-27,2014/4/27,117,57500,,0.862621189,49601,7899,10.81178076,8.974653691,11.04125421,0.029184081,9.284430967,0.032864828
2014,2014-04-28,2014/4/28,118,64600,0.882882883,0.873622899,56436,8164,10.94088095,9.007607198,10.92606921,0.030418962,9.048171634,0.034078138
2014,2014-04-29,2014/4/29,119,50950,0.771341463,0.878024049,44735,6215,10.7085411,8.734829555,10.74151157,0.032057482,8.792073968,0.035481833
2014,2014-04-30,2014/4/30,120,42100,0.763593381,0.876386583,36896,5204,10.51588214,8.557398964,10.48758127,0.034006999,8.516137969,0.037043602
2014,2014-05-01,2014/5/1,121,29600,0.914285714,0.868501388,25708,3892,10.15458244,8.267027535,10.16427833,0.036311942,8.220363639,0.038849981
2014,2014-05-02,2014/5/2,122,32900,0.906132666,0.853362907,28076,4824,10.24269318,8.4816407,9.771602751,0.039153808,7.904750976,0.041106352
2014,2014-05-03,2014/5/3,123,18850,0.704834606,0.829063117,15628,3222,9.656873189,8.078117599,9.309554521,0.042851162,7.56929998,0.044136938
2014,2014-05-05,2014/5/4,124,9700,,0.792671804,7689,2011,8.947665204,7.606926034,8.778133645,0.047859639,7.214010653,0.048384811
2014,2014-05-06,2014/5/5,125,600,0.806896552,0.74030168,444,156,6.098480959,5.055092222,8.177340123,0.054771943,6.838882993,0.054411886
2014,,,126,,,0.667809548,,,,,7.507173955,0.064317847,6.443917,0.062898923
2014,,,127,,,0.57282306,,,,,6.767635141,0.077364192,6.029112676,0.074645527
2014,,,128,,,0.458294405,,,,,5.958723681,0.094914888,5.594470018,0.090570149
2014,,,129,,,0.33548643,,,,,5.080439575,0.118110915,5.139989029,0.111710082
2014,,,130,,,0.221765023,,,,,4.132782824,0.14823032,4.665669707,0.139221468
2014,,,131,,,0.132042382,,,,,3.115753426,0.186688221,4.171512053,0.17437929
2014,,,132,,,0.071338829,,,,,2.029351382,0.235036805,3.657516067,0.218577378
2014,,,133,,,0.035391185,,,,,0.873576693,0.294965325,3.123681748,0.273328408
2014,,,134,,,0.016304263,,,,,-0.351570642,0.368300105,2.570009097,0.340263897
2014,,,135,,,0.007032235,,,,,-1.646090624,0.457004539,1.996498113,0.421134212
2015,2015-04-16,2015/4/15,105,40350,0.053731343,0.008964963,362,39988,5.893676019,10.59636629,6.228625775,0.270364578,10.85337845,0.210445379
2015,2015-04-17,2015/4/16,106,48000,0.032786885,0.024011324,1153,46847,7.050593853,10.75467334,7.071196624,0.209676696,10.73465942,0.16368007
2015,2015-04-18,2015/4/17,107,30600,0.093797277,0.058493735,1790,28810,7.49047819,10.26851572,7.841026441,0.161194645,10.61352347,0.126758786
2015,2015-04-19,2015/4/18,108,39875,0.12295082,0.127156937,5070,34805,8.531368816,10.45753406,8.538115226,0.123180959,10.4899706,0.098223078
2015,2015-04-20,2015/4/19,109,58250,0.202380952,0.240810241,14027,44223,9.548824622,10.69701846,9.162462978,0.094035237,10.36400082,0.076733343
2015,2015-04-21,2015/4/20,110,59200,0.341736695,0.390719763,23131,36069,10.04895536,10.49322759,9.714069698,0.072294152,10.23561412,0.061068823
2015,,,111,,0.56937799,0.546250063,,,,,10.19293539,0.05663144,10.10481049,0.050127604
2015,2015-04-23,2015/4/22,112,99850,,0.677260949,67625,32225,11.1217405,10.3805442,10.59906004,0.045857912,9.971589955,0.042926618
2015,2015-04-24,2015/4/23,113,85000,0.660839161,0.77254855,65667,19333,11.09236134,9.86963979,10.93244366,0.038921443,9.835952498,0.038601641
2015,2015-04-25,2015/4/24,114,109200,0.727619048,0.836192531,91312,17888,11.4220509,9.791928734,11.19308626,0.034906978,9.697898122,0.036407296
2015,2015-04-26,2015/4/25,115,116000,0.961538462,0.876904732,101721,14279,11.52999838,9.566618811,11.38098781,0.033036534,9.557426828,0.035717047
2015,2015-04-27,2015/4/26,116,156500,0.994614004,0.902258603,141203,15297,11.85796427,9.635446571,11.49614834,0.032669193,9.414538615,0.036023206
2015,2015-04-28,2015/4/27,117,125000,0.997340426,0.917403174,114675,10325,11.6498695,9.242381844,11.53856783,0.033301109,9.269233484,0.036936929
2015,2015-04-29,2015/4/28,118,119005,,0.925424406,110130,8875,11.60942704,9.091091474,11.5082463,0.034565501,9.121511435,0.038188217
2015,2015-04-30,2015/4/29,119,71200,0.996409336,0.927919812,66068,5132,11.09845327,8.543466871,11.40518373,0.036232661,8.971372467,0.039625916
2015,2015-05-01,2015/4/30,120,45500,0.954367666,0.925377288,42105,3395,10.64793761,8.130451719,11.22938012,0.038209947,8.818816582,0.041217716
2015,2015-05-02,2015/5/1,121,74000,,0.917299677,67880,6120,11.12551405,8.719451994,10.98083549,0.040541789,8.663843777,0.043050154
2015,2015-05-03,2015/5/2,122,66500,,0.902077879,59988,6512,11.00191947,8.781527984,10.65954982,0.043409682,8.506454055,0.04532861
2015,2015-05-04,2015/5/3,123,33000,,0.876609729,28928,4072,10.27260402,8.312105389,10.26552312,0.047132193,8.346647414,0.048377309
2015,2015-05-05,2015/5/4,124,12900,0.855538922,0.835724543,10781,2119,9.285619129,7.659243723,9.798755392,0.052164956,8.184423855,0.052639321
2015,2015-05-06,2015/5/5,125,11800,0.694444444,0.771828144,9108,2692,9.116971238,7.898569973,9.259246628,0.059100676,8.019783377,0.058676563
2015,2015-05-07,2015/5/6,126,7900,0.530120482,0.676215749,5342,2558,8.583562114,7.847331033,8.646996832,0.068669124,7.852725982,0.067169794
2015,2015-05-08,2015/5/7,127,4175,,0.544896328,2275,1900,7.730149387,7.550165762,7.962006004,0.081737142,7.683251667,0.078918619
2015,,,128,,,0.389258397,,,,,7.204274143,0.09930864,7.511360435,0.094841488
2015,,,129,,,0.239564629,,,,,6.37380125,0.122524599,7.337052284,0.115975697
2015,2015-05-11,2015/5/10,130,3555,,0.126325978,449,3106,6.109445011,8.041384312,5.470587325,0.152663065,7.160327215,0.143477385
2015,2015-05-12,2015/5/11,131,1015,,0.058044296,59,956,4.092926227,6.863892248,4.494632368,0.191139157,6.981185228,0.178621536
2015,,,132,,0.369565217,0.023804264,,,,,3.445936379,0.239505059,6.799626322,0.222801981
2015,,,133,,,0.008880463,,,,,2.324499357,0.299450027,6.615650498,0.277531393
2015,,,134,,,0.003047745,,,,,1.130321303,0.372800385,6.429257756,0.344441293
2015,,,135,,,0.000967568,,,,,-0.136597784,0.461519525,6.240448095,0.425282045
